date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:53	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:49%20GMT	https://mines.lacasadasorte.com.br/b	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/b	(from https://connect.facebook.net/en_US/fbevents.js)
12:45:53	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:50%20GMT	https://mines.lacasadasorte.com.br/POST	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:45:54	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:50%20GMT	https://mines.lacasadasorte.com.br/Trident/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/Trident/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:54	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:50%20GMT	https://mines.lacasadasorte.com.br/Edge/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/Edge/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:55	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:51%20GMT	https://mines.lacasadasorte.com.br/Firefox/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/Firefox/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:55	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:51%20GMT	https://mines.lacasadasorte.com.br/Version/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/Version/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:55	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:51%20GMT	https://mines.lacasadasorte.com.br/Gecko/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/Gecko/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:55	43474/43474	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:51%20GMT	https://mines.lacasadasorte.com.br/version/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/version/index-2.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
12:45:56	43474/43474	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:52%20GMT	https://mines.lacasadasorte.com.br/-negative.svg	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/-negative.svg	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.4)
12:45:57	43474/43474	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2015:45:53%20GMT	https://mines.lacasadasorte.com.br/OPR/	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/OPR/index.html	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.4)
